HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.target_node,Answer.connected
38O9DZ0A62CMZSHKYIVFS7H9THW264,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:01 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:01 PDT 2018,,,36ZN444YTSNIL3YKDK73K754MKIIOR,A20F1SLHKHBUT3,Submitted,Mon Jun 18 07:14:22 PDT 2018,Mon Jun 18 07:18:11 PDT 2018,Thu Jun 21 07:18:11 PDT 2018,,,,229,0% (0/0),0% (0/0),0% (0/0),2,none
38O9DZ0A62CMZSHKYIVFS7H9THW264,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:01 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:01 PDT 2018,,,3HUTX6F6VVCEAIKIOHMBXRYNXOP2O4,AL8KOIH1DJ7D9,Submitted,Mon Jun 18 07:23:01 PDT 2018,Mon Jun 18 07:23:44 PDT 2018,Thu Jun 21 07:23:44 PDT 2018,,,,43,0% (0/0),0% (0/0),0% (0/0),2,9
3909MD9T2Z6AD1MBSVTKOE3BJJPFEM,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:01 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:01 PDT 2018,,,34HJIJKLP6LJ3G82T7RDLYPTDVUV47,A20F1SLHKHBUT3,Submitted,Mon Jun 18 08:01:35 PDT 2018,Mon Jun 18 08:13:01 PDT 2018,Thu Jun 21 08:13:01 PDT 2018,,,,686,0% (0/0),0% (0/0),0% (0/0),37,"35,36,38"
3909MD9T2Z6AD1MBSVTKOE3BJJPFEM,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:01 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:01 PDT 2018,,,36U2A8VAG2OLLCSAJA1DZEIJSYIYK5,AL8KOIH1DJ7D9,Submitted,Mon Jun 18 07:43:09 PDT 2018,Mon Jun 18 07:45:21 PDT 2018,Thu Jun 21 07:45:21 PDT 2018,,,,132,0% (0/0),0% (0/0),0% (0/0),37,"35,36,38,39,56,55"
3909MD9T2Z6AD1MBSVTKOE3BJJPFEM,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:01 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:01 PDT 2018,,,3NC5L260MPBYBCWUCC1IHASC6S4OFK,A1LUWOV426JV1N,Submitted,Mon Jun 18 07:50:46 PDT 2018,Mon Jun 18 07:52:04 PDT 2018,Thu Jun 21 07:52:04 PDT 2018,,,,78,100% (1/1),0% (0/0),0% (0/0),37,"35, 36, 38, 39, 55, 56"
391FPZIE4CBBGTA3DLWPVH1RLMWHU3,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,33JKGHPFYDJMZ1OZXK5IXBCGDJCMNB,A1VPJFCJDIXGW7,Submitted,Mon Jun 18 07:55:53 PDT 2018,Mon Jun 18 08:28:37 PDT 2018,Thu Jun 21 08:28:37 PDT 2018,,,,1964,100% (78/78),100% (78/78),0% (0/0),63,"82,65,64"
391FPZIE4CBBGTA3DLWPVH1RLMWHU3,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,37ZHEEHM6XBWAUO2BVJE5FHKDDN37Y,AL8KOIH1DJ7D9,Submitted,Mon Jun 18 07:41:40 PDT 2018,Mon Jun 18 07:43:24 PDT 2018,Thu Jun 21 07:43:24 PDT 2018,,,,104,0% (0/0),0% (0/0),0% (0/0),63,"65,66,64,62,82"
391FPZIE4CBBGTA3DLWPVH1RLMWHU3,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,386CSBG1O0B5DVGZQWQIC9AZSUC6Q0,A1X3P33ODFD8OI,Submitted,Mon Jun 18 07:29:59 PDT 2018,Mon Jun 18 07:31:49 PDT 2018,Thu Jun 21 07:31:49 PDT 2018,,,,110,0% (0/0),0% (0/0),0% (0/0),63,"62,64,65,66,82"
39AYGO6AFF9IOE6DK1TZKVK74CNN6G,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:03 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:03 PDT 2018,,,32UTUBMZ7HL3OFTB8M10TCVZNN4BVM,AL8KOIH1DJ7D9,Submitted,Mon Jun 18 07:34:27 PDT 2018,Mon Jun 18 07:36:05 PDT 2018,Thu Jun 21 07:36:05 PDT 2018,,,,98,0% (0/0),0% (0/0),0% (0/0),90,"89,91,75,74"
39AYGO6AFF9IOE6DK1TZKVK74CNN6G,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:03 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:03 PDT 2018,,,3B837J3LDPLACUTWAOILI4GW65DSRB,AA9Y4BEMJYWN1,Submitted,Mon Jun 18 07:35:16 PDT 2018,Mon Jun 18 08:10:52 PDT 2018,Thu Jun 21 08:10:52 PDT 2018,,,,2136,0% (0/0),0% (0/0),0% (0/0),90,"75,74,72,89"
39AYGO6AFF9IOE6DK1TZKVK74CNN6G,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:03 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:03 PDT 2018,,,3PJUZCGDJ75MPAI129CUASG1OP3988,A2D6VL5XE0O4D3,Submitted,Mon Jun 18 07:42:57 PDT 2018,Mon Jun 18 08:16:26 PDT 2018,Thu Jun 21 08:16:26 PDT 2018,,,,2009,0% (0/0),0% (0/0),0% (0/0),90,"74, 75, 89, 91"
39O0SQZVJNWM7CCAWIF8ZTPD0KW7RN,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:05 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:05 PDT 2018,,,37TD41K0AIY66S4DSRSQT9HA65MSCJ,A20F1SLHKHBUT3,Submitted,Mon Jun 18 08:35:22 PDT 2018,Mon Jun 18 08:39:32 PDT 2018,Thu Jun 21 08:39:32 PDT 2018,,,,250,0% (0/0),0% (0/0),0% (0/0),133,"134,147,131,146"
39O0SQZVJNWM7CCAWIF8ZTPD0KW7RN,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:05 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:05 PDT 2018,,,3LBXNTKX0SKC4BJ9AHOMQRXUFY3X9V,AF56P9JE4N741,Submitted,Mon Jun 18 07:22:41 PDT 2018,Mon Jun 18 07:23:17 PDT 2018,Thu Jun 21 07:23:17 PDT 2018,,,,36,0% (0/0),0% (0/0),0% (0/0),133,"147,134,146,131"
39O0SQZVJNWM7CCAWIF8ZTPD0KW7RN,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:05 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:05 PDT 2018,,,3MD9PLUKKJ3MY8NIC9VC5D8PSNKNZJ,AL8KOIH1DJ7D9,Submitted,Mon Jun 18 07:26:34 PDT 2018,Mon Jun 18 07:28:11 PDT 2018,Thu Jun 21 07:28:11 PDT 2018,,,,97,0% (0/0),0% (0/0),0% (0/0),133,"146,131,134,147"
39XCQ6V3KYTEYP07G1XDQEKLDRN568,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:05 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:05 PDT 2018,,,3AUQQEL7U6I24SQ1A64B9VZGWJ4V0H,AL8KOIH1DJ7D9,Submitted,Mon Jun 18 07:28:35 PDT 2018,Mon Jun 18 07:30:06 PDT 2018,Thu Jun 21 07:30:06 PDT 2018,,,,91,0% (0/0),0% (0/0),0% (0/0),152,"153,151,166,167,179,000,000"
39XCQ6V3KYTEYP07G1XDQEKLDRN568,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:05 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:05 PDT 2018,,,3J2UYBXQQM1HP2B09YW3X3JHFQH06Z,AAHMHV4K9C3TY,Submitted,Mon Jun 18 07:36:21 PDT 2018,Mon Jun 18 07:37:01 PDT 2018,Thu Jun 21 07:37:01 PDT 2018,,,,40,0% (0/0),0% (0/0),0% (0/0),152,"180, 191, 179, 167, 153, 151, 166"
39XCQ6V3KYTEYP07G1XDQEKLDRN568,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:05 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:05 PDT 2018,,,3RYC5T2D74IDZ2D4I7ERNZBLJLWPRI,A1VPJFCJDIXGW7,Submitted,Mon Jun 18 07:17:02 PDT 2018,Mon Jun 18 08:05:10 PDT 2018,Thu Jun 21 08:05:10 PDT 2018,,,,2888,100% (78/78),100% (78/78),0% (0/0),152,"140,166,153,180"
3A3KKYU7P36A0B0JZIR35AUKNO6MWG,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,323Q6SJS8J5OJVA78Z6SX1VBU6PHFO,AL8KOIH1DJ7D9,Submitted,Mon Jun 18 07:47:07 PDT 2018,Mon Jun 18 07:48:45 PDT 2018,Thu Jun 21 07:48:45 PDT 2018,,,,98,0% (0/0),0% (0/0),0% (0/0),43,{}
3A3KKYU7P36A0B0JZIR35AUKNO6MWG,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,354GIDR5ZCVMBRPL79GMO29Q2NN00Q,AA9Y4BEMJYWN1,Submitted,Mon Jun 18 07:17:13 PDT 2018,Mon Jun 18 07:43:03 PDT 2018,Thu Jun 21 07:43:03 PDT 2018,,,,1550,0% (0/0),0% (0/0),0% (0/0),43,"44,24,25,59"
3A3KKYU7P36A0B0JZIR35AUKNO6MWG,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,3IAS3U3I0G5UROV9KCHPR7YOQP6B29,A5H7DAMCUM9WF,Submitted,Mon Jun 18 07:23:39 PDT 2018,Mon Jun 18 07:24:08 PDT 2018,Thu Jun 21 07:24:08 PDT 2018,,,,29,0% (0/0),0% (0/0),0% (0/0),43,{}
3A520CCNWNPFHA53HF7SADSKM3CAE4,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,3JRJSWSMQIAHJ93CY3XKBP91Z0G3E9,AL8KOIH1DJ7D9,Submitted,Mon Jun 18 07:15:15 PDT 2018,Mon Jun 18 07:18:15 PDT 2018,Thu Jun 21 07:18:15 PDT 2018,,,,180,0% (0/0),0% (0/0),0% (0/0),66,",63,65,50,51"
3A520CCNWNPFHA53HF7SADSKM3CAE4,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,3QXNC7EIPJK47LDY75ZFHDAJ5RI093,A211014IJZVQ1G,Submitted,Mon Jun 18 07:19:21 PDT 2018,Mon Jun 18 07:20:05 PDT 2018,Thu Jun 21 07:20:05 PDT 2018,,,,44,0% (0/0),0% (0/0),0% (0/0),66,"63,64,66,84,99,83,82,98,120"
3A520CCNWNPFHA53HF7SADSKM3CAE4,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,3ZPPDN2SLWL3YBSSFCYU22CNZSQ9EW,A3RBA581BHJDR8,Submitted,Mon Jun 18 07:15:52 PDT 2018,Mon Jun 18 07:16:37 PDT 2018,Thu Jun 21 07:16:37 PDT 2018,,,,45,0% (0/0),0% (0/0),0% (0/0),66,"64, 63, 65, 50, 51"
3A9LA2FRWS33XX4YIQ7CFO0VF4DHXV,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:03 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:03 PDT 2018,,,3QEMNNSB2YOUSMQZ4KPQIO3W4Q1D7V,AA9Y4BEMJYWN1,Submitted,Mon Jun 18 07:16:47 PDT 2018,Mon Jun 18 07:30:52 PDT 2018,Thu Jun 21 07:30:52 PDT 2018,,,,845,0% (0/0),0% (0/0),0% (0/0),84,"65,66,67,99"
3A9LA2FRWS33XX4YIQ7CFO0VF4DHXV,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:03 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:03 PDT 2018,,,3WAKVUDHUX5G9O1LQFFFSO7KQQ9U7Z,A2D6VL5XE0O4D3,Submitted,Mon Jun 18 07:52:25 PDT 2018,Mon Jun 18 08:17:06 PDT 2018,Thu Jun 21 08:17:06 PDT 2018,,,,1481,0% (0/0),0% (0/0),0% (0/0),84,"65, 83, 99, 67, 53, 68, 86"
3A9LA2FRWS33XX4YIQ7CFO0VF4DHXV,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:03 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:03 PDT 2018,,,3WSELTNVR4RJSDKUXD1PXJN88KZAT6,AL8KOIH1DJ7D9,Submitted,Mon Jun 18 07:26:02 PDT 2018,Mon Jun 18 07:27:36 PDT 2018,Thu Jun 21 07:27:36 PDT 2018,,,,94,0% (0/0),0% (0/0),0% (0/0),84,"83,65,99,67,53,68,86"
3AA88CN98PSJZSVGT7WBBUNW9RBKY8,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:06 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:06 PDT 2018,,,33PPUNGG39U7D6FA5GCTEXDZTK4ZRE,AL8KOIH1DJ7D9,Submitted,Mon Jun 18 07:15:58 PDT 2018,Mon Jun 18 07:19:01 PDT 2018,Thu Jun 21 07:19:01 PDT 2018,,,,183,0% (0/0),0% (0/0),0% (0/0),164,"174,175,176,150,139"
3AA88CN98PSJZSVGT7WBBUNW9RBKY8,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:06 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:06 PDT 2018,,,3WLEIWSYHP64I1YVK4RLDI1ML28H2S,A1VPJFCJDIXGW7,Submitted,Mon Jun 18 07:15:57 PDT 2018,Mon Jun 18 07:49:07 PDT 2018,Thu Jun 21 07:49:07 PDT 2018,,,,1990,100% (78/78),100% (78/78),0% (0/0),164,"188,174,175"
3AA88CN98PSJZSVGT7WBBUNW9RBKY8,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:06 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:06 PDT 2018,,,3X0H8UUIT2DFKQAI9ISR53ODYKIWS8,A2D6VL5XE0O4D3,Submitted,Mon Jun 18 07:12:51 PDT 2018,Mon Jun 18 07:30:08 PDT 2018,Thu Jun 21 07:30:08 PDT 2018,,,,1037,0% (0/0),0% (0/0),0% (0/0),164,"174, 139, 175, 150, 176"
3AJA9FLWSCNMT6OXOEJB9T13BCWFIV,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,308XBLVESJTBV8CUZ2WQSF6W2HJBRL,A1VPJFCJDIXGW7,Submitted,Mon Jun 18 07:15:49 PDT 2018,Mon Jun 18 07:43:44 PDT 2018,Thu Jun 21 07:43:44 PDT 2018,,,,1675,100% (78/78),100% (78/78),0% (0/0),49,"48,50,33,30,66"
3AJA9FLWSCNMT6OXOEJB9T13BCWFIV,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,35GMH2SV3F665YWYH1HCZS7CURFOES,AL8KOIH1DJ7D9,Submitted,Mon Jun 18 07:24:03 PDT 2018,Mon Jun 18 07:25:47 PDT 2018,Thu Jun 21 07:25:47 PDT 2018,,,,104,0% (0/0),0% (0/0),0% (0/0),49,"64,29,48"
3AJA9FLWSCNMT6OXOEJB9T13BCWFIV,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,3QIYRE09Y46P3C2A4YMKDJODF8GN13,A20F1SLHKHBUT3,Submitted,Mon Jun 18 07:53:06 PDT 2018,Mon Jun 18 08:01:34 PDT 2018,Thu Jun 21 08:01:34 PDT 2018,,,,508,0% (0/0),0% (0/0),0% (0/0),49,"29,49,61"
3AXFSPQOYQNIOH836W4BLUG3ORLFJ7,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,3137ONMDKHUIDLF0TI44UJYA35WGE5,A3RO0QIXW4IX3Y,Submitted,Mon Jun 18 07:42:10 PDT 2018,Mon Jun 18 07:53:07 PDT 2018,Thu Jun 21 07:53:07 PDT 2018,,,,657,0% (0/0),0% (0/0),0% (0/0),52,"51, 67, 53, 54, 31"
3AXFSPQOYQNIOH836W4BLUG3ORLFJ7,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,3D4CH1LGEBI1IPOJL7OI25XZC8IG9X,AL8KOIH1DJ7D9,Submitted,Mon Jun 18 07:49:40 PDT 2018,Mon Jun 18 07:51:34 PDT 2018,Thu Jun 21 07:51:34 PDT 2018,,,,114,0% (0/0),0% (0/0),0% (0/0),52,"31,51,67,53,54"
3AXFSPQOYQNIOH836W4BLUG3ORLFJ7,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:02 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:02 PDT 2018,,,3EO896NRAXKUT6NYRJE2QIQRY70JT2,A20F1SLHKHBUT3,Submitted,Mon Jun 18 07:43:36 PDT 2018,Mon Jun 18 07:53:03 PDT 2018,Thu Jun 21 07:53:03 PDT 2018,,,,567,0% (0/0),0% (0/0),0% (0/0),52,"31,51,67"
3B286OTISE6NSQRVVGIJ7T5CRB8AJP,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:03 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:03 PDT 2018,,,3TS1AR6UQR3RQ64VVQKG6O6HG3L7F4,A1X3P33ODFD8OI,Submitted,Mon Jun 18 07:25:24 PDT 2018,Mon Jun 18 07:29:58 PDT 2018,Thu Jun 21 07:29:58 PDT 2018,,,,274,0% (0/0),0% (0/0),0% (0/0),104,"71, 87,88,129,130,145"
3B286OTISE6NSQRVVGIJ7T5CRB8AJP,3K1KXTVNBKA0O1SZWN8YW0WDDJ31M0,Identify which numbered circles co-lie on a border,"From a map of numbered circles connected by lines, identify which numbers are co-lie on a boundary formed by dashed lines","image, write",$0.05 ,Mon Jun 18 07:10:03 PDT 2018,3,BatchId:3272551;OriginalHitTemplateId:920937333;,3600,259200,Mon Jun 25 07:10:03 PDT 2018,,,3TYCR1GOTD8WA8KX0WFXSL40NSILZD,A3L2DEL4LQASFF,Submitted,Mon Jun 18 07:21:57 PDT 2018,Mon Jun 18 07:22:54 PDT 2018,Thu Jun 21 07:22:54 PDT 2018,,,,57,0% (0/0),0% (0/0),0% (0/0),104,"129, 145, 130, 88, 71, 87"
