HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.number
3D7VY91L65MIC8284RV7IWHZDRPBMY,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3UJ1CZ6IZIEL77VYDH5IF3B0EW2S5T,A3L3ZFL1NYFTCF,Submitted,Tue Jun 19 11:31:57 PDT 2018,Tue Jun 19 11:32:01 PDT 2018,Fri Jun 22 11:32:01 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_181.jpg,107
3D7VY91L65MIC8284RV7IWHZDRPBMY,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3YW4XOSQKRA2Y2MJ1ZY6REG7NDIU1T,A15OUPZLPQOQR3,Submitted,Tue Jun 19 11:31:44 PDT 2018,Tue Jun 19 11:31:52 PDT 2018,Fri Jun 22 11:31:52 PDT 2018,,,,8,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_181.jpg,107
3D7VY91L65MIC8284RV7IWHZDRPBMY,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3ZAK8W07I532RD115GU6D9XXILCU0Q,A3A1FSHR9ZNBUB,Submitted,Tue Jun 19 11:31:48 PDT 2018,Tue Jun 19 11:31:58 PDT 2018,Fri Jun 22 11:31:58 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_181.jpg,107
38EHZ67RIMHE3PAJKDNLJ78WT4HGMK,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3LOZAJ85YE214RYAP897G4PG91D2XA,A3O1I9MATO3ZZN,Submitted,Tue Jun 19 11:30:39 PDT 2018,Tue Jun 19 11:31:44 PDT 2018,Fri Jun 22 11:31:44 PDT 2018,,,,65,100% (57/57),100% (57/57),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_182.jpg,102
38EHZ67RIMHE3PAJKDNLJ78WT4HGMK,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3RKNTXVS3NNZBS54IC0HPBBGSU0A4A,A1C59M3HPCO503,Submitted,Tue Jun 19 11:30:46 PDT 2018,Tue Jun 19 11:32:27 PDT 2018,Fri Jun 22 11:32:27 PDT 2018,,,,101,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_182.jpg,102
38EHZ67RIMHE3PAJKDNLJ78WT4HGMK,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3TVSS0C0E2PGZQNXYIXHF8KZ0CKWT3,A1J9IYN46FX00O,Submitted,Tue Jun 19 11:32:12 PDT 2018,Tue Jun 19 11:33:58 PDT 2018,Fri Jun 22 11:33:58 PDT 2018,,,,106,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_182.jpg,102
3SBX2M1TKDCPCOFRH5S1RRVYD054Q8,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,33IZTU6J82QU9QF8JNOD7M2K7VCSX3,A1C59M3HPCO503,Submitted,Tue Jun 19 11:31:14 PDT 2018,Tue Jun 19 11:32:38 PDT 2018,Fri Jun 22 11:32:38 PDT 2018,,,,84,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_184.jpg,103
3SBX2M1TKDCPCOFRH5S1RRVYD054Q8,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3DEL4X4EL7AR5CRHITG2P8QLOG7XYL,A2HG1N3BVQO6I,Submitted,Tue Jun 19 11:31:01 PDT 2018,Tue Jun 19 11:31:06 PDT 2018,Fri Jun 22 11:31:06 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_184.jpg,103
3SBX2M1TKDCPCOFRH5S1RRVYD054Q8,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3QUO65DNQVDNUUTK71WH3ATFGOQUOE,A3O1I9MATO3ZZN,Submitted,Tue Jun 19 11:28:07 PDT 2018,Tue Jun 19 11:29:12 PDT 2018,Fri Jun 22 11:29:12 PDT 2018,,,,65,100% (57/57),100% (57/57),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_184.jpg,103
3H1C3QRA0183AP211T3JG8I8MAYECJ,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,31QNSG6A5SIIBRU8NCEAWWPVT8R78O,A1J9IYN46FX00O,Submitted,Tue Jun 19 11:32:16 PDT 2018,Tue Jun 19 11:34:02 PDT 2018,Fri Jun 22 11:34:02 PDT 2018,,,,106,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_186.jpg,97
3H1C3QRA0183AP211T3JG8I8MAYECJ,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3MB8LZR5BGI1LDLB0VCN56GNJSPLKT,AYYH6PRXLFM9T,Submitted,Tue Jun 19 11:31:24 PDT 2018,Tue Jun 19 11:31:26 PDT 2018,Fri Jun 22 11:31:26 PDT 2018,,,,2,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_186.jpg,97
3H1C3QRA0183AP211T3JG8I8MAYECJ,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3OLF68YTNAQ9982T2TW0GF87HK9AFY,A3O1I9MATO3ZZN,Submitted,Tue Jun 19 11:31:23 PDT 2018,Tue Jun 19 11:32:28 PDT 2018,Fri Jun 22 11:32:28 PDT 2018,,,,65,100% (57/57),100% (57/57),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_186.jpg,97
36BTXXLZ2VXPOPURUKH1WH539M74R9,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,34BBWHLWHB0QQC7M46YD11IQPV4IW8,A3O1I9MATO3ZZN,Submitted,Tue Jun 19 11:30:57 PDT 2018,Tue Jun 19 11:32:00 PDT 2018,Fri Jun 22 11:32:00 PDT 2018,,,,63,100% (57/57),100% (57/57),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_188.jpg,101
36BTXXLZ2VXPOPURUKH1WH539M74R9,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3AQF3RZ55978M6QQCGFO0A6LL1JF6D,A1LHDU0RM0ZUZV,Submitted,Tue Jun 19 11:30:36 PDT 2018,Tue Jun 19 11:30:43 PDT 2018,Fri Jun 22 11:30:43 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_188.jpg,101
36BTXXLZ2VXPOPURUKH1WH539M74R9,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3NPFYT4IZDTRJL6HONUWI8JHJKHXGN,A2HG1N3BVQO6I,Submitted,Tue Jun 19 11:30:44 PDT 2018,Tue Jun 19 11:30:49 PDT 2018,Fri Jun 22 11:30:49 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_188.jpg,101
367O8HRHKGX1P4U499H6MRAZVOQ4SX,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3ERMJ6L4DZHXWGWCHDOT1EQQDDEM7P,AENW881YO2H8S,Submitted,Tue Jun 19 11:30:02 PDT 2018,Tue Jun 19 11:30:07 PDT 2018,Fri Jun 22 11:30:07 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_189.jpg,95
367O8HRHKGX1P4U499H6MRAZVOQ4SX,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3GGAI1SQEWN38XR88UW4H0I4EO4MCH,A24F42H3K58D8A,Submitted,Tue Jun 19 11:27:17 PDT 2018,Tue Jun 19 11:27:28 PDT 2018,Fri Jun 22 11:27:28 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_189.jpg,95
367O8HRHKGX1P4U499H6MRAZVOQ4SX,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3IQ1VMJRYU908YBGZ7W86JMWEMD9A4,A1C59M3HPCO503,Submitted,Tue Jun 19 11:28:02 PDT 2018,Tue Jun 19 11:30:08 PDT 2018,Fri Jun 22 11:30:08 PDT 2018,,,,126,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_189.jpg,95
3YD0MU1NC2QU8VQTU7TM43030K97AO,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3D8YOU6S9F9X5ONG75ANMA7OVOY6U3,A1LHDU0RM0ZUZV,Submitted,Tue Jun 19 11:30:19 PDT 2018,Tue Jun 19 11:30:27 PDT 2018,Fri Jun 22 11:30:27 PDT 2018,,,,8,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_191.jpg,109
3YD0MU1NC2QU8VQTU7TM43030K97AO,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3N8OEVH1FSFSHP9NBFK8441QY22OOV,A3O1I9MATO3ZZN,Submitted,Tue Jun 19 11:27:05 PDT 2018,Tue Jun 19 11:28:15 PDT 2018,Fri Jun 22 11:28:15 PDT 2018,,,,70,100% (57/57),100% (57/57),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_191.jpg,109
3YD0MU1NC2QU8VQTU7TM43030K97AO,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3SNVL38CI5H8I9R5NIJO2NQ0PJBKCC,A3L3ZFL1NYFTCF,Submitted,Tue Jun 19 11:31:40 PDT 2018,Tue Jun 19 11:31:44 PDT 2018,Fri Jun 22 11:31:44 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_191.jpg,109
3RDTX9JRTYQG3CGO21FM88PJU2R799,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3DEL4X4EL7AR5CRHITG2P8QLOG8XYM,A1J9IYN46FX00O,Submitted,Tue Jun 19 11:32:53 PDT 2018,Tue Jun 19 11:34:40 PDT 2018,Fri Jun 22 11:34:40 PDT 2018,,,,107,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_195.jpg,83
3RDTX9JRTYQG3CGO21FM88PJU2R799,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3OVR4I9USQ8RY8CL78X3FBQLWCL4QA,A3O1I9MATO3ZZN,Submitted,Tue Jun 19 11:27:59 PDT 2018,Tue Jun 19 11:29:05 PDT 2018,Fri Jun 22 11:29:05 PDT 2018,,,,66,100% (57/57),100% (57/57),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_195.jpg,83
3RDTX9JRTYQG3CGO21FM88PJU2R799,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3RKNTXVS3NNZBS54IC0HPBBGSU14A5,A1C59M3HPCO503,Submitted,Tue Jun 19 11:32:08 PDT 2018,Tue Jun 19 11:33:10 PDT 2018,Fri Jun 22 11:33:10 PDT 2018,,,,62,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_195.jpg,83
3I01FDIL6MXLK1WZ853TYDR1A7K2D5,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,33OOO72IVIA7LSHSHRXG3EDW8W0TCP,A15OUPZLPQOQR3,Submitted,Tue Jun 19 11:27:04 PDT 2018,Tue Jun 19 11:27:09 PDT 2018,Fri Jun 22 11:27:09 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_197.jpg,85
3I01FDIL6MXLK1WZ853TYDR1A7K2D5,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,345LHZDEDYHY850YO3CPF7V4LXUU3J,A3O1I9MATO3ZZN,Submitted,Tue Jun 19 11:27:30 PDT 2018,Tue Jun 19 11:28:38 PDT 2018,Fri Jun 22 11:28:38 PDT 2018,,,,68,100% (57/57),100% (57/57),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_197.jpg,85
3I01FDIL6MXLK1WZ853TYDR1A7K2D5,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3IRIK4HM3B91JU6GLEPNS4LIOOSC60,A3S6UWT0JNCJFE,Submitted,Tue Jun 19 11:32:13 PDT 2018,Tue Jun 19 11:32:17 PDT 2018,Fri Jun 22 11:32:17 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_197.jpg,85
34YWR3PJ28ZSMXY2KI0R9W1ETRBX0H,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,379J5II41P5YZDT1491K7B3IZVTLE9,A1LHDU0RM0ZUZV,Submitted,Tue Jun 19 11:31:22 PDT 2018,Tue Jun 19 11:31:29 PDT 2018,Fri Jun 22 11:31:29 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_199.jpg,81
34YWR3PJ28ZSMXY2KI0R9W1ETRBX0H,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3G5W44VEU87LZL7AP4F7SEBFNB2KGL,A1J9IYN46FX00O,Submitted,Tue Jun 19 11:28:40 PDT 2018,Tue Jun 19 11:30:09 PDT 2018,Fri Jun 22 11:30:09 PDT 2018,,,,89,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_199.jpg,81
34YWR3PJ28ZSMXY2KI0R9W1ETRBX0H,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3LBXNTKX0SKC4BJ9AHOMQRXUF7MX9W,AENW881YO2H8S,Submitted,Tue Jun 19 11:30:34 PDT 2018,Tue Jun 19 11:30:38 PDT 2018,Fri Jun 22 11:30:38 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_199.jpg,81
36MUZ9VAE6RDFH8F1PYU0E0Q7AAEDJ,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3E4GGUZ1T9GVKRZ3QPUIQAHEDSWK21,A3O1I9MATO3ZZN,Submitted,Tue Jun 19 11:27:09 PDT 2018,Tue Jun 19 11:28:26 PDT 2018,Fri Jun 22 11:28:26 PDT 2018,,,,77,100% (57/57),100% (57/57),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_20.jpg,184
36MUZ9VAE6RDFH8F1PYU0E0Q7AAEDJ,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3GNA64GUZFT9URGLLDGDK3WZW8GQ51,A1J9IYN46FX00O,Submitted,Tue Jun 19 11:29:00 PDT 2018,Tue Jun 19 11:30:41 PDT 2018,Fri Jun 22 11:30:41 PDT 2018,,,,101,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_20.jpg,184
36MUZ9VAE6RDFH8F1PYU0E0Q7AAEDJ,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3QECW5O0KIQMM78D2HA8P87MGFGT5J,A3L3ZFL1NYFTCF,Submitted,Tue Jun 19 11:31:20 PDT 2018,Tue Jun 19 11:31:23 PDT 2018,Fri Jun 22 11:31:23 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_20.jpg,184
3IJ95K7NDX1KL7VJWE2LWMXWYURGNK,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,32N49TQG3H7Y55OJ2814Y1BT5EWAVL,A3O1I9MATO3ZZN,Submitted,Tue Jun 19 11:29:18 PDT 2018,Tue Jun 19 11:30:22 PDT 2018,Fri Jun 22 11:30:22 PDT 2018,,,,64,100% (57/57),100% (57/57),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_201.jpg,92
3IJ95K7NDX1KL7VJWE2LWMXWYURGNK,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,34S9DKFK74EMTIDDGNTTR6ZNM2XYN2,A1J9IYN46FX00O,Submitted,Tue Jun 19 11:29:58 PDT 2018,Tue Jun 19 11:31:52 PDT 2018,Fri Jun 22 11:31:52 PDT 2018,,,,114,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_201.jpg,92
3IJ95K7NDX1KL7VJWE2LWMXWYURGNK,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,3U088ZLJVLIFJHQ60G97VXIU31N0WV,AENW881YO2H8S,Submitted,Tue Jun 19 11:30:51 PDT 2018,Tue Jun 19 11:31:17 PDT 2018,Fri Jun 22 11:31:17 PDT 2018,,,,26,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_201.jpg,92
3R4QIDVOJP1I7NMFXK9E6WIB7MBEEC,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,32ZKVD547GCJC6RSOCVUAH3GWCO3BC,A1J9IYN46FX00O,Submitted,Tue Jun 19 11:28:30 PDT 2018,Tue Jun 19 11:29:13 PDT 2018,Fri Jun 22 11:29:13 PDT 2018,,,,43,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_205.jpg,78
3R4QIDVOJP1I7NMFXK9E6WIB7MBEEC,3N0K7CX2I3WYAIKT07K5QZEUVIJ5A2,Write the numbers shown in an image,Write the numbers shown in an image,"image, write, transcription",$0.01 ,Tue Jun 19 11:26:19 PDT 2018,3,BatchId:3274275;OriginalHitTemplateId:920937333;,600,259200,Tue Jun 26 11:26:19 PDT 2018,,,38BQUHLA9XP4HMOBYZ5VC0CL32PMOG,A3O1I9MATO3ZZN,Submitted,Tue Jun 19 11:31:54 PDT 2018,Tue Jun 19 11:32:59 PDT 2018,Fri Jun 22 11:32:59 PDT 2018,,,,65,100% (57/57),100% (57/57),0% (0/0),https://s3.amazonaws.com/miniature-monday/tmp/node_205.jpg,78
