HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.target_node,Answer.connected
3X7837UUADNM5OFS5317RO3QV8ZJ6L,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3ZSY5X72NY0VE213371CYZ6V68EORV,A2VM8CB1MSCM6U,Approved,Fri Jun 08 11:50:50 PDT 2018,Fri Jun 08 11:51:27 PDT 2018,Mon Jun 11 11:51:27 PDT 2018,2018-06-11 18:52:00 UTC,,,37,100% (5/5),100% (5/5),100% (5/5),50,"30, 29, 49, 64, 66, 31, 52, 51"
3IJ95K7NDX1KL7VJWE2LWMXWY67GNO,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3ERET4BTVNY6KBK2BY9X0XPSGHYK9K,AFKZZEURTCR8U,Approved,Fri Jun 08 11:49:00 PDT 2018,Fri Jun 08 11:50:47 PDT 2018,Mon Jun 11 11:50:47 PDT 2018,2018-06-11 18:51:00 UTC,,,107,100% (13/13),100% (13/13),100% (13/13),52,"50,51,53,54,31,32,33,14"
3IJ95K7NDX1KL7VJWE2LWMXWY67GNO,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3IXEICO7938I5B8R70KDHELM9TI6T2,A2VM8CB1MSCM6U,Approved,Fri Jun 08 11:52:10 PDT 2018,Fri Jun 08 11:52:42 PDT 2018,Mon Jun 11 11:52:42 PDT 2018,2018-06-11 18:53:00 UTC,,,32,100% (5/5),100% (5/5),100% (5/5),52,"31, 50, 51, 67, 53, 54, 32, 33, 14"
32TMVRKDGNNJ6KFVVBB150AYJ6Z481,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3P4RDNWND6V4KS7NX7FYCBOIKILJI3,A3302168IZJTMX,Approved,Fri Jun 08 11:50:31 PDT 2018,Fri Jun 08 12:01:20 PDT 2018,Mon Jun 11 12:01:20 PDT 2018,2018-06-11 19:02:00 UTC,,,649,100% (2/2),100% (2/2),100% (2/2),53,"34, 35, 37, 52, 54, 55, 67, 68"
32TMVRKDGNNJ6KFVVBB150AYJ6Z481,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3PW9OPU9PR9TEQDHIFO0LVLF15P127,A3R1PAG87IZRKI,Approved,Fri Jun 08 11:50:53 PDT 2018,Fri Jun 08 11:51:26 PDT 2018,Mon Jun 11 11:51:26 PDT 2018,2018-06-11 18:52:00 UTC,,,33,100% (7/7),100% (7/7),100% (7/7),53,"54,37,68,67"
34KYK9TV2RXLA3FDOORTU5G55SNBSE,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3ERET4BTVNY6KBK2BY9X0XPSGHXK9J,A1PPJJHOPZQ3E5,Approved,Fri Jun 08 11:45:44 PDT 2018,Fri Jun 08 12:00:21 PDT 2018,Mon Jun 11 12:00:21 PDT 2018,2018-06-11 19:01:00 UTC,,,877,100% (79/79),100% (79/79),100% (79/79),54,"53,68,55,34,33,14,32,31"
34KYK9TV2RXLA3FDOORTU5G55SNBSE,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3YMTUJH0DT54QO4DOCRYKG18D2B4TE,A2K4ZR7Z3M57FG,Approved,Fri Jun 08 11:49:03 PDT 2018,Fri Jun 08 11:56:12 PDT 2018,Mon Jun 11 11:56:12 PDT 2018,2018-06-11 18:57:00 UTC,,,429,100% (88/88),100% (87/87),100% (87/87),54,"14,52,68"
3NBFJK3IOH723SVVXT2YBBX1OGCGO3,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,38YMOXR4MVOAXSCL25PO4YSLDNZW6H,A2A0M30DSA7ZN,Approved,Fri Jun 08 11:53:06 PDT 2018,Fri Jun 08 12:08:09 PDT 2018,Mon Jun 11 12:08:09 PDT 2018,2018-06-11 19:09:00 UTC,,,903,100% (70/70),100% (69/69),100% (69/69),55,"34, 35, 37, 53, 54, 68, 56, 86, 69, 102"
3NBFJK3IOH723SVVXT2YBBX1OGCGO3,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3Q5ZZ9ZEVP43ONGPZJZDYCBZZLL58V,A2FM59WS6UHSOD,Approved,Fri Jun 08 11:49:20 PDT 2018,Fri Jun 08 11:56:58 PDT 2018,Mon Jun 11 11:56:58 PDT 2018,2018-06-11 18:57:00 UTC,,,458,100% (14/14),100% (14/14),100% (14/14),55,"56,68,86,69,102,37,35,34,,54,53,68"
3RTFSSG7T8VQUTIYZ6QO5XFVNZXLWQ,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3DEL4X4EL7AR5CRHITG2P8QLLZWYXA,A2A0M30DSA7ZN,Approved,Fri Jun 08 11:44:30 PDT 2018,Fri Jun 08 11:51:06 PDT 2018,Mon Jun 11 11:51:06 PDT 2018,2018-06-11 18:52:00 UTC,,,396,100% (70/70),100% (69/69),100% (69/69),56,"39, 57, 55, 68, 86, 102, 69"
3RTFSSG7T8VQUTIYZ6QO5XFVNZXLWQ,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3QL2OFSM9779QFC8KVB4UF74GX5CNX,A1PPJJHOPZQ3E5,Approved,Fri Jun 08 11:46:07 PDT 2018,Fri Jun 08 12:05:02 PDT 2018,Mon Jun 11 12:05:02 PDT 2018,2018-06-11 19:06:00 UTC,,,1135,100% (79/79),100% (79/79),100% (79/79),56,"57,39,55,68,69,86"
36MUZ9VAE6RDFH8F1PYU0E0Q7MQEDN,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3AUQQEL7U6I24SQ1A64B9VZGTBC0VB,A1SNC8UL8YFRH5,Approved,Fri Jun 08 11:50:42 PDT 2018,Fri Jun 08 11:51:58 PDT 2018,Mon Jun 11 11:51:58 PDT 2018,2018-06-11 18:52:00 UTC,,,76,100% (6/6),100% (6/6),100% (6/6),57,"56, 40, 41, 42, 58, 73, 74, 75, 76"
36MUZ9VAE6RDFH8F1PYU0E0Q7MQEDN,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3Q5C1WP23NQLDNW40YQYJ2ORLFG158,A1ZGOZQF2VZ0X9,Approved,Fri Jun 08 11:51:20 PDT 2018,Fri Jun 08 11:52:29 PDT 2018,Mon Jun 11 11:52:29 PDT 2018,2018-06-11 18:53:00 UTC,,,69,100% (2/2),100% (2/2),100% (2/2),57,"56,40,58,73,41,42"
3FHTJGYT8NPKOS7WCTFD0B2RYL8GPK,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3KXIR214I55A6PA05X72JTSIDPY24K,A2K4ZR7Z3M57FG,Approved,Fri Jun 08 11:49:11 PDT 2018,Fri Jun 08 11:58:33 PDT 2018,Mon Jun 11 11:58:33 PDT 2018,2018-06-11 18:59:00 UTC,,,562,100% (88/88),100% (87/87),100% (87/87),58,75
3FHTJGYT8NPKOS7WCTFD0B2RYL8GPK,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3RXCAC0YISE14K59GFI4292OPUY8GF,A1VPJFCJDIXGW7,Approved,Fri Jun 08 11:45:54 PDT 2018,Fri Jun 08 12:00:41 PDT 2018,Mon Jun 11 12:00:41 PDT 2018,2018-06-11 19:01:00 UTC,,,887,100% (78/78),100% (78/78),100% (78/78),58,"75,41,92,132,133"
3IVEC1GSLPORY2EVZXPQWSC9NXJ1J5,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3M81GAB8A18BJ7XUMN7QNPWR3NTQBS,A2K4ZR7Z3M57FG,Approved,Fri Jun 08 11:50:47 PDT 2018,Fri Jun 08 12:06:18 PDT 2018,Mon Jun 11 12:06:18 PDT 2018,2018-06-11 19:07:00 UTC,,,931,100% (88/88),100% (87/87),100% (87/87),59,"24,96"
3IVEC1GSLPORY2EVZXPQWSC9NXJ1J5,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3ON104KXQLLWI587JHW97087HWSW4V,A8HADRH59XIB4,Approved,Fri Jun 08 11:47:46 PDT 2018,Fri Jun 08 11:53:27 PDT 2018,Mon Jun 11 11:53:27 PDT 2018,2018-06-11 18:54:00 UTC,,,341,100% (1/1),100% (1/1),100% (1/1),59,"43,24,25,44,60,95,78,96"
3W0XM68YZPKM9MKDHIP2X7CM2MJ1K4,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3P4MQ7TPPY1OF1V535A0S01SHOHBBS,A1VPJFCJDIXGW7,Approved,Fri Jun 08 12:49:42 PDT 2018,Fri Jun 08 13:04:12 PDT 2018,Mon Jun 11 13:04:12 PDT 2018,2018-06-11 20:05:00 UTC,,,870,100% (78/78),100% (78/78),100% (78/78),60,"59,96,78,79"
3W0XM68YZPKM9MKDHIP2X7CM2MJ1K4,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3TVSS0C0E2PGZQNXYIXHF8KZXV8WTQ,A2A0M30DSA7ZN,Approved,Fri Jun 08 11:44:32 PDT 2018,Fri Jun 08 11:52:38 PDT 2018,Mon Jun 11 11:52:38 PDT 2018,2018-06-11 18:53:00 UTC,,,486,100% (70/70),100% (69/69),100% (69/69),60,"59, 78, 79, 95, 96"
30F94FBDNR9MP3SSDOWJ4ACR7B1BT3,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3Q5C1WP23NQLDNW40YQYJ2ORLFF157,A3R1PAG87IZRKI,Approved,Fri Jun 08 11:48:12 PDT 2018,Fri Jun 08 11:48:57 PDT 2018,Mon Jun 11 11:48:57 PDT 2018,2018-06-11 18:49:00 UTC,,,45,100% (7/7),100% (7/7),100% (7/7),62,"48,82,98,80"
30F94FBDNR9MP3SSDOWJ4ACR7B1BT3,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3XCC1ODXDM0YZEEJIKTGN41VL9VQR4,AVSDN1EUFYHTH,Approved,Fri Jun 08 11:47:21 PDT 2018,Fri Jun 08 11:49:25 PDT 2018,Mon Jun 11 11:49:25 PDT 2018,2018-06-11 18:50:00 UTC,,,124,100% (2/2),100% (2/2),100% (2/2),62,"48,98"
31J7RYECZLFXTS2V2I13C7P1RMO1L7,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3NJM2BJS4XV9T0OL0AOWY4CZGC7PC7,A1JW2ZGC6WQ6SK,Approved,Fri Jun 08 11:51:54 PDT 2018,Fri Jun 08 11:53:29 PDT 2018,Mon Jun 11 11:53:29 PDT 2018,2018-06-11 18:54:00 UTC,,,95,100% (4/4),100% (4/4),100% (4/4),64,"63, 62, 66, 49,48,50,29, 30"
31J7RYECZLFXTS2V2I13C7P1RMO1L7,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3RUIQRXJBCDC5J3TLVOOK6T25BKLLL,A2VM8CB1MSCM6U,Approved,Fri Jun 08 11:50:12 PDT 2018,Fri Jun 08 11:50:49 PDT 2018,Mon Jun 11 11:50:49 PDT 2018,2018-06-11 18:51:00 UTC,,,37,100% (5/5),100% (5/5),100% (5/5),64,"49, 48, 62, 63, 66, 50, 29, 30"
3O0M2G5VC6RJKPY503HF5W593CH49Q,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3L2IS5HSFB75C9T86MW4OLTANXENUK,A1VPJFCJDIXGW7,Approved,Fri Jun 08 11:56:07 PDT 2018,Fri Jun 08 12:26:55 PDT 2018,Mon Jun 11 12:26:55 PDT 2018,2018-06-11 19:27:00 UTC,,,1848,100% (78/78),100% (78/78),100% (78/78),67,"65,82,80,67,53,37,39"
3O0M2G5VC6RJKPY503HF5W593CH49Q,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3OCHAWUVGP9WL720EEFBG0BANKPKX3,A7SM0NS3IFW96,Approved,Fri Jun 08 11:49:32 PDT 2018,Fri Jun 08 12:01:53 PDT 2018,Mon Jun 11 12:01:53 PDT 2018,2018-06-11 19:02:00 UTC,,,741,100% (44/44),100% (44/44),100% (44/44),67,"65,53,51,52"
3LVTFB9DE575O48BC6U20GS13HUGQB,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3S3AMIZX3VU043LVV1X1YAVA2T4DCH,A2A0M30DSA7ZN,Approved,Fri Jun 08 11:49:19 PDT 2018,Fri Jun 08 12:03:19 PDT 2018,Mon Jun 11 12:03:19 PDT 2018,2018-06-11 19:04:00 UTC,,,840,100% (70/70),100% (69/69),100% (69/69),68,"53, 54, 34, 35, 37, 55, 56, 69, 102, 86"
3LVTFB9DE575O48BC6U20GS13HUGQB,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3WSELTNVR4RJSDKUXD1PXJN85C7ATV,A7SM0NS3IFW96,Approved,Fri Jun 08 11:49:35 PDT 2018,Fri Jun 08 12:05:33 PDT 2018,Mon Jun 11 12:05:33 PDT 2018,2018-06-11 19:06:00 UTC,,,958,100% (44/44),100% (44/44),100% (44/44),68,"53,86,69"
3KTCJ4SCVGQHZAKG2U2ICK4QRRE1M9,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,30MVJZJNHN2B9REKTD9LZIPF1SZ9JB,A2A0M30DSA7ZN,Approved,Fri Jun 08 11:53:06 PDT 2018,Fri Jun 08 12:07:41 PDT 2018,Mon Jun 11 12:07:41 PDT 2018,2018-06-11 19:08:00 UTC,,,875,100% (70/70),100% (69/69),100% (69/69),69,"68, 86, 55, 56, 102, 103, 70, 127"
3KTCJ4SCVGQHZAKG2U2ICK4QRRE1M9,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3SNVL38CI5H8I9R5NIJO2NQ0M21KC1,A1PPJJHOPZQ3E5,Approved,Fri Jun 08 11:49:02 PDT 2018,Fri Jun 08 12:19:06 PDT 2018,Mon Jun 11 12:19:06 PDT 2018,2018-06-11 19:20:00 UTC,,,1804,100% (79/79),100% (79/79),100% (79/79),69,"86,68,55,70,103,127,102"
3G9UA71JVVJ59OTXOD6ZX23MQJJJ7K,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,33CID57105IVPFD4FPKOOKZL5PS3LO,A1PPJJHOPZQ3E5,Approved,Fri Jun 08 11:44:35 PDT 2018,Fri Jun 08 11:49:38 PDT 2018,Mon Jun 11 11:49:38 PDT 2018,2018-06-11 18:50:00 UTC,,,303,100% (79/79),100% (79/79),100% (79/79),70,"87,71,69,103"
3G9UA71JVVJ59OTXOD6ZX23MQJJJ7K,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3M68NM076IW5PWVZ3BFIHZK4L8L6RP,AFKZZEURTCR8U,Approved,Fri Jun 08 11:52:08 PDT 2018,Fri Jun 08 11:52:43 PDT 2018,Mon Jun 11 11:52:43 PDT 2018,2018-06-11 18:53:00 UTC,,,35,100% (13/13),100% (13/13),100% (13/13),70,"69,71,87,103"
3IV1AEQ4DR2992YGYIY5B2ZH13PJ87,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,36W0OB37HX3UOC179B0Z0TBT33IHZS,A1VPJFCJDIXGW7,Approved,Fri Jun 08 11:46:09 PDT 2018,Fri Jun 08 12:13:27 PDT 2018,Mon Jun 11 12:13:27 PDT 2018,2018-06-11 19:14:00 UTC,,,1638,100% (78/78),100% (78/78),100% (78/78),71,"69,70,72,74,104,145,76,77"
3IV1AEQ4DR2992YGYIY5B2ZH13PJ87,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,3NG53N1RLW87HXY8JY8RWIGGQLKP8Z,AZ7FN3O9NQARB,Approved,Fri Jun 08 11:44:44 PDT 2018,Fri Jun 08 11:45:25 PDT 2018,Mon Jun 11 11:45:25 PDT 2018,2018-06-11 18:46:00 UTC,,,41,100% (1/1),100% (1/1),100% (1/1),71,"70,87,82,88,104"
3XBXDSS88885JTNO9BMA7GT2W13LXJ,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,33L7PJKHCHN59PRF0FHB1SHDFO7T8A,A3CRZC1TKPYBG2,Approved,Fri Jun 08 11:51:29 PDT 2018,Fri Jun 08 11:53:12 PDT 2018,Mon Jun 11 11:53:12 PDT 2018,2018-06-11 18:54:00 UTC,,,103,100% (4/4),100% (4/4),100% (4/4),73,"57,40,41,42,58,76,75,74,90,89,72"
3XBXDSS88885JTNO9BMA7GT2W13LXJ,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,392CY0QWG2GEHAO2U0SU69ZZ2LV4IX,A2K4ZR7Z3M57FG,Approved,Fri Jun 08 11:48:56 PDT 2018,Fri Jun 08 11:52:45 PDT 2018,Mon Jun 11 11:52:45 PDT 2018,2018-06-11 18:53:00 UTC,,,229,100% (88/88),100% (87/87),100% (87/87),73,"40,89"
3FTID4TN8LNUJYDYE78CQU0BY7XLYP,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 11:44:17 PDT 2018,2,BatchId:3262286;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 11:44:17 PDT 2018,,,31LVTDXBL8ZN8HY6QFLK6I21B38LRA,A23NJOKU9E2EPA,Approved,Fri Jun 08 11:47:24 PDT 2018,Fri Jun 08 11:48:04 PDT 2018,Mon Jun 11 11:48:04 PDT 2018,2018-06-11 18:49:00 UTC,,,40,100% (5/5),100% (5/5),100% (5/5),74,"72, 76"
