HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.target_node,Answer.connected,Approve,Reject
37MQ8Z1JQELOICRQ41Q7BY12S6Q2YZ,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3R2UR8A0IB5FBYNFC674NHSJ7OFXOE,A3GSIZ2GX4L1Z3,Submitted,Fri Jun 08 08:48:00 PDT 2018,Fri Jun 08 08:58:04 PDT 2018,Mon Jun 11 08:58:04 PDT 2018,,,,604,0% (0/0),0% (0/0),0% (0/0),51,"65,66,84,67,52,31,50",,
3EQVJH0T40AWGGVEDG6FQLFP2NPTHI,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3PPTZCWALR97150AS1NT973UUPUQZB,A1VPJFCJDIXGW7,Submitted,Fri Jun 08 08:42:57 PDT 2018,Fri Jun 08 09:00:17 PDT 2018,Mon Jun 11 09:00:17 PDT 2018,,,,1040,0% (0/0),0% (0/0),0% (0/0),52,"31.54,53,51",,
3EQVJH0T40AWGGVEDG6FQLFP2NPTHI,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3RWE2M8QWIZPWNHS8FIKZE5377PN0U,A2K4ZR7Z3M57FG,Submitted,Fri Jun 08 08:45:10 PDT 2018,Fri Jun 08 08:52:25 PDT 2018,Mon Jun 11 08:52:25 PDT 2018,,,,435,100% (1/1),0% (0/0),0% (0/0),52,"31,51,54",,
3DWNFENNE3K8Q1BEMF8SUQJCZGCJ4H,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,35USIKEBNS5KAY37A4Y18FFUKABN6V,A2K4ZR7Z3M57FG,Submitted,Fri Jun 08 08:45:13 PDT 2018,Fri Jun 08 08:53:19 PDT 2018,Mon Jun 11 08:53:19 PDT 2018,,,,486,100% (1/1),0% (0/0),0% (0/0),53,"67,37",,
3DWNFENNE3K8Q1BEMF8SUQJCZGCJ4H,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3EFE17QCRDUXN0FTEJ6R40EQGNZSHD,AUMD7RLA1IREO,Submitted,Fri Jun 08 08:44:57 PDT 2018,Fri Jun 08 08:45:38 PDT 2018,Mon Jun 11 08:45:38 PDT 2018,,,,41,0% (0/0),0% (0/0),0% (0/0),53,"67, 52, 54, 34, 35, 37, 55, 68",,
3J9UN9O9J3HRRDTD3ELQINTZI4X0JJ,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3E13VNJ1NOKXPBRJ7I9S8BSWQ00I1B,A2YAI8XKD08M6G,Submitted,Fri Jun 08 08:41:19 PDT 2018,Fri Jun 08 08:42:40 PDT 2018,Mon Jun 11 08:42:40 PDT 2018,,,,81,0% (0/0),0% (0/0),0% (0/0),54,"33,14,32,31,52,53,68,55,37,35,34",,
3J9UN9O9J3HRRDTD3ELQINTZI4X0JJ,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3GS6S824SRMI4DID1MB569E78C4WN5,A3O1I9MATO3ZZN,Submitted,Fri Jun 08 08:45:47 PDT 2018,Fri Jun 08 08:55:11 PDT 2018,Mon Jun 11 08:55:11 PDT 2018,,,,564,0% (0/0),0% (0/0),0% (0/0),54,"52,53,33,14",,
3MQKOF1EE2D7WHU6MPS0MK7QEPEWD2,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,33NF62TLXKRVQNXBXA0APR3VCLSKJV,A2K4ZR7Z3M57FG,Submitted,Fri Jun 08 08:50:52 PDT 2018,Fri Jun 08 09:02:21 PDT 2018,Mon Jun 11 09:02:21 PDT 2018,,,,689,100% (1/1),0% (0/0),0% (0/0),55,34,,
3MQKOF1EE2D7WHU6MPS0MK7QEPEWD2,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3VAR3R6G1QQPWXM74YVC7IBQGF58OG,A1RU9BQLDZ1DSY,Submitted,Fri Jun 08 08:40:18 PDT 2018,Fri Jun 08 08:42:55 PDT 2018,Mon Jun 11 08:42:55 PDT 2018,,,,157,0% (0/0),0% (0/0),0% (0/0),55,"34,56",,
37NXA7GVSTVDF4IT9WLSJVWHGPELVX,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,32XVDSJFP0MQAFZ6B17Y5N9IZF02MU,AAC5XT7UY7B2K,Submitted,Fri Jun 08 08:46:31 PDT 2018,Fri Jun 08 08:49:27 PDT 2018,Mon Jun 11 08:49:27 PDT 2018,,,,176,0% (0/0),0% (0/0),0% (0/0),56,"55,68,86,69,102,39,57",,
37NXA7GVSTVDF4IT9WLSJVWHGPELVX,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3RANCT1ZVG63B04B3WRVXQTG67GBUX,A3O1I9MATO3ZZN,Submitted,Fri Jun 08 08:46:55 PDT 2018,Fri Jun 08 08:56:33 PDT 2018,Mon Jun 11 08:56:33 PDT 2018,,,,578,0% (0/0),0% (0/0),0% (0/0),56,"39,57,55",,
3RTFSSG7T8VQUTIYZ6QO5XFVNYGLW7,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,39U1BHVTDMGJ8SL9OYMFAB92Z1TT3U,AUMD7RLA1IREO,Submitted,Fri Jun 08 08:39:06 PDT 2018,Fri Jun 08 08:40:06 PDT 2018,Mon Jun 11 08:40:06 PDT 2018,,,,60,0% (0/0),0% (0/0),0% (0/0),57,"56, 40, 41, 42, 58, 73",,
3RTFSSG7T8VQUTIYZ6QO5XFVNYGLW7,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3PW9OPU9PR9TEQDHIFO0LVLF14612M,A1VPJFCJDIXGW7,Submitted,Fri Jun 08 08:49:38 PDT 2018,Fri Jun 08 09:29:32 PDT 2018,Mon Jun 11 09:29:32 PDT 2018,,,,2394,0% (0/0),0% (0/0),0% (0/0),57,"42,56,86,99",,
3XEDXEGFX3DM2XZVLZL2J2TCXTX0KI,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,36H9ULYP63JKA15XWZ9D9EBQ4PAFJN,A2H2IDI8O1CN42,Submitted,Fri Jun 08 08:47:28 PDT 2018,Fri Jun 08 08:48:55 PDT 2018,Mon Jun 11 08:48:55 PDT 2018,,,,87,0% (0/0),0% (0/0),0% (0/0),58,73,,
3XEDXEGFX3DM2XZVLZL2J2TCXTX0KI,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,36H9ULYP63JKA15XWZ9D9EBQ4PAJFR,A3GSIZ2GX4L1Z3,Submitted,Fri Jun 08 08:48:20 PDT 2018,Fri Jun 08 08:52:13 PDT 2018,Mon Jun 11 08:52:13 PDT 2018,,,,233,0% (0/0),0% (0/0),0% (0/0),58,"57,40,41,42,73,74,75,76",,
3P7QK0GJ3TAON21V0NSQP5A4Y0U2ZQ,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3TPZPLC3M11LG0S27HDV5185AY93P0,A3O1I9MATO3ZZN,Submitted,Fri Jun 08 08:40:22 PDT 2018,Fri Jun 08 08:48:17 PDT 2018,Mon Jun 11 08:48:17 PDT 2018,,,,475,0% (0/0),0% (0/0),0% (0/0),59,"43,60",,
3P7QK0GJ3TAON21V0NSQP5A4Y0U2ZQ,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3YOH7BII0AW4HIX5EZETSFEP78XVKP,A7SM0NS3IFW96,Submitted,Fri Jun 08 08:45:05 PDT 2018,Fri Jun 08 08:52:56 PDT 2018,Mon Jun 11 08:52:56 PDT 2018,,,,471,0% (0/0),0% (0/0),0% (0/0),59,"43, 60, 24",,
3EFNPKWBMSDG6ZRO0TT32GCAM7B30A,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3H8DHMCCWA0IN1XJNEEZMT8I71TDK8,A4GXHVTRGW5P8,Submitted,Fri Jun 08 08:43:52 PDT 2018,Fri Jun 08 08:44:30 PDT 2018,Mon Jun 11 08:44:30 PDT 2018,,,,38,0% (0/0),0% (0/0),0% (0/0),60,"59,78",,
3EFNPKWBMSDG6ZRO0TT32GCAM7B30A,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3VZLGYJEYMZRA21MEFIL3FZNRSIXZG,A2K4ZR7Z3M57FG,Submitted,Fri Jun 08 08:44:56 PDT 2018,Fri Jun 08 08:46:41 PDT 2018,Mon Jun 11 08:46:41 PDT 2018,,,,105,100% (1/1),0% (0/0),0% (0/0),60,78,,
39O6Z4JLX2M8FYZINFOGUPR4NYOXVV,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3OCHAWUVGP9WL720EEFBG0BANJ5XKU,ATMTD87KD6UBG,Submitted,Fri Jun 08 08:44:44 PDT 2018,Fri Jun 08 08:45:48 PDT 2018,Mon Jun 11 08:45:48 PDT 2018,,,,64,100% (1/1),0% (0/0),0% (0/0),61,"47, 45",,
39O6Z4JLX2M8FYZINFOGUPR4NYOXVV,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3ZY8KE4ISKSQSLV0R4YQO1QY6EQQVD,AQLAOWZ959MPW,Submitted,Fri Jun 08 08:49:09 PDT 2018,Fri Jun 08 08:49:49 PDT 2018,Mon Jun 11 08:49:49 PDT 2018,,,,40,0% (0/0),0% (0/0),0% (0/0),61,"45,47",,
3URJ6VVYUPCMRC2B2S0X2M0YYAMO45,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,308XBLVESJTBV8CUZ2WQSF6WZ8DBRU,A1PPJJHOPZQ3E5,Submitted,Fri Jun 08 08:49:20 PDT 2018,Fri Jun 08 09:09:55 PDT 2018,Mon Jun 11 09:09:55 PDT 2018,,,,1235,0% (0/0),0% (0/0),0% (0/0),62,"82,63,64,49,48,80",,
3URJ6VVYUPCMRC2B2S0X2M0YYAMO45,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3KJYX6QCMA096YRNWEEHR0ECSJZVJS,A3O1I9MATO3ZZN,Submitted,Fri Jun 08 08:51:14 PDT 2018,Fri Jun 08 08:59:06 PDT 2018,Mon Jun 11 08:59:06 PDT 2018,,,,472,0% (0/0),0% (0/0),0% (0/0),62,"82,80,48",,
35O6H0UNLS5QMKFE0KR2ZIPQZC7J5M,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3QAVNHZ3ENTV90CPO4ZYBSDRBY0AL5,A1VP7USRH767XT,Submitted,Fri Jun 08 08:41:24 PDT 2018,Fri Jun 08 08:41:58 PDT 2018,Mon Jun 11 08:41:58 PDT 2018,,,,34,0% (0/0),0% (0/0),0% (0/0),63,"64,82,65",,
35O6H0UNLS5QMKFE0KR2ZIPQZC7J5M,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3Y4W8Q93L09W3CRVMIS6O2JZNZZDVT,A3O1I9MATO3ZZN,Submitted,Fri Jun 08 08:40:24 PDT 2018,Fri Jun 08 08:49:07 PDT 2018,Mon Jun 11 08:49:07 PDT 2018,,,,523,0% (0/0),0% (0/0),0% (0/0),63,"64,82,65",,
3XBXDSS88885JTNO9BMA7GT2W0MLX0,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3SB5N7Y3O4TJMV06LB5P9UW66V40G0,A7SM0NS3IFW96,Submitted,Fri Jun 08 08:45:03 PDT 2018,Fri Jun 08 09:00:49 PDT 2018,Mon Jun 11 09:00:49 PDT 2018,,,,946,0% (0/0),0% (0/0),0% (0/0),64,"63 , 66",,
3XBXDSS88885JTNO9BMA7GT2W0MLX0,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3TVSS0C0E2PGZQNXYIXHF8KZXUQTW3,A2A0M30DSA7ZN,Submitted,Fri Jun 08 09:46:01 PDT 2018,Fri Jun 08 09:46:38 PDT 2018,Mon Jun 11 09:46:38 PDT 2018,,,,37,100% (1/1),0% (0/0),0% (0/0),64,"48, 49, 50, 66, 62, 63",,
3CO05SML7VU8P1CQBJUZKEFQSLQR01,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3GM6G9ZBKOMKUETJUGRU6AI8ZSBMT4,A1AYL5V5GI9HC1,Submitted,Fri Jun 08 08:41:07 PDT 2018,Fri Jun 08 08:41:53 PDT 2018,Mon Jun 11 08:41:53 PDT 2018,,,,46,0% (0/0),0% (0/0),0% (0/0),65,"63,82,83,66,51,67,84",,
3CO05SML7VU8P1CQBJUZKEFQSLQR01,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3HWRJOOET6RL3QOROIYLJXHDO77ESJ,A1BYQN19CEX69U,Submitted,Fri Jun 08 08:44:41 PDT 2018,Fri Jun 08 08:45:26 PDT 2018,Mon Jun 11 08:45:26 PDT 2018,,,,45,0% (0/0),0% (0/0),0% (0/0),65,"66,84,83,82,67,51,63",,
32XN26MTXZ8XM3HD6ZX3Y26RMT20LL,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3BXQMRHWK0NZUR88ULH4B64AI6KMUX,AAC5XT7UY7B2K,Submitted,Fri Jun 08 08:46:45 PDT 2018,Fri Jun 08 08:52:01 PDT 2018,Mon Jun 11 08:52:01 PDT 2018,,,,316,0% (0/0),0% (0/0),0% (0/0),66,"65,84,51,67,64,49,29,30,50",,
32XN26MTXZ8XM3HD6ZX3Y26RMT20LL,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3SUWZRL0MZ2GGSQUH5VIISLL6IBE6Y,A2V3ECGQQYNO85,Submitted,Fri Jun 08 08:46:26 PDT 2018,Fri Jun 08 08:47:44 PDT 2018,Mon Jun 11 08:47:44 PDT 2018,,,,78,0% (0/0),0% (0/0),0% (0/0),66,"29, 30, 49, 50, 51, 64, 65, 67, 84",,
3D17ECOUOEKGDOC6WCX3GLVKRZH31D,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,36ZN444YTSNIL3YKDK73K754JBCIO0,A2K4ZR7Z3M57FG,Submitted,Fri Jun 08 08:48:03 PDT 2018,Fri Jun 08 08:59:35 PDT 2018,Mon Jun 11 08:59:35 PDT 2018,,,,692,100% (1/1),0% (0/0),0% (0/0),67,"53,65",,
3D17ECOUOEKGDOC6WCX3GLVKRZH31D,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3ND9UOO81LRSGDFSP9VQTHAI3H6WL5,A3GSIZ2GX4L1Z3,Submitted,Fri Jun 08 08:52:13 PDT 2018,Fri Jun 08 08:54:44 PDT 2018,Mon Jun 11 08:54:44 PDT 2018,,,,151,0% (0/0),0% (0/0),0% (0/0),67,"65,66,51,52,53,84",,
3MJ28H2Y1EX4NV6BGXJ77E6CY6HO5A,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3MTMREQS4W7BKUOOSI60K3U7955WAL,A2A0M30DSA7ZN,Submitted,Fri Jun 08 08:45:37 PDT 2018,Fri Jun 08 09:04:11 PDT 2018,Mon Jun 11 09:04:11 PDT 2018,,,,1114,100% (1/1),0% (0/0),0% (0/0),68,"53, 54, 34, 35, 37, 55, 56, 69, 192, 86",,
3MJ28H2Y1EX4NV6BGXJ77E6CY6HO5A,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3TUI152ZZCCA69F2KQE1HDJIHAJ1QZ,A5XDM68WN9MM7,Submitted,Fri Jun 08 08:45:44 PDT 2018,Fri Jun 08 08:46:30 PDT 2018,Mon Jun 11 08:46:30 PDT 2018,,,,46,0% (0/0),0% (0/0),0% (0/0),68,"#53, #86",,
3TUOHPJXYHMLUNZNDPTCGRAIU7QXW5,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3NJM2BJS4XV9T0OL0AOWY4CZGBNCP8,A1VPJFCJDIXGW7,Submitted,Fri Jun 08 08:43:18 PDT 2018,Fri Jun 08 09:05:45 PDT 2018,Mon Jun 11 09:05:45 PDT 2018,,,,1347,0% (0/0),0% (0/0),0% (0/0),69,"70,71,72",,
3TUOHPJXYHMLUNZNDPTCGRAIU7QXW5,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3U088ZLJVLIFJHQ60G97VXIU0JS0WX,A2A0M30DSA7ZN,Submitted,Fri Jun 08 08:40:12 PDT 2018,Fri Jun 08 08:52:55 PDT 2018,Mon Jun 11 08:52:55 PDT 2018,,,,763,100% (1/1),0% (0/0),0% (0/0),69,"68, 86, 55, 56, 102, 127, 103, 70",,
3BAKUKE49H18WQX872YZYJY0XDWR14,3DOL9V5RNSIDYP787704IN0DAUPP2Y,Identify which numbered circles are connected by lines,"From a map of numbered circles connected by lines, identify which numbers are connected a particular number of interest.","image, write",$0.05 ,Fri Jun 08 08:37:54 PDT 2018,2,BatchId:3262045;OriginalHitTemplateId:920937333;,3600,259200,Fri Jun 15 08:37:54 PDT 2018,,,3OSWBBLG1FMO71WQMXTOCNGK3AADXZ,A1PPJJHOPZQ3E5,Submitted,Fri Jun 08 08:50:40 PDT 2018,Fri Jun 08 09:13:41 PDT 2018,Mon Jun 11 09:13:41 PDT 2018,,,,1381,0% (0/0),0% (0/0),0% (0/0),70,"69,87,103,71",,
